recording_id,cutter_id,follower_id,from_lane,to_lane,relation_start_frame,relation_end_frame,relation_start_time,relation_rows,dhw_min,thw_min,ttc_min,dhw_min_raw_window,thw_min_raw_window,ttc_min_raw_window
05,1036,1037,3,2,23970,24019,958.8,50,31.23999999999998,1.3087557603686628,inf,21.350000000000023,0.8906967042136014,inf
13,416,420,7,8,3066,3102,122.64,37,29.96,1.3151887620719929,inf,29.96,1.3151887620719929,inf
01,827,828,5,6,17571,17620,702.84,50,29.590000000000003,1.3174532502226182,inf,11.849999999999994,0.5309139784946234,inf
20,1117,1116,5,6,23880,23929,955.2,50,32.99000000000001,1.3211854225070088,inf,12.189999999999998,0.49232633279483023,inf
12,1318,1307,7,8,10927,10955,437.08,29,30.769999999999982,1.323440860215053,inf,12.42999999999995,0.5394965277777757,inf
20,856,855,3,2,17985,18026,719.4,42,32.620000000000005,1.3244011368250104,inf,11.039999999999992,0.4430176565008022,inf
05,1158,1155,7,8,27414,27445,1096.56,32,33.69,1.3253343823760817,inf,18.880000000000052,0.7447731755424083,inf
19,921,920,3,2,22260,22309,890.4,50,32.68000000000001,1.3268371904181895,inf,15.609999999999957,0.6264044943820207,inf
20,933,934,3,2,19458,19507,778.32,50,33.639999999999986,1.3270216962524648,inf,20.799999999999983,0.8118657298985161,inf
07,556,554,7,8,9600,9649,384.0,50,34.650000000000034,1.3270777479892775,inf,14.600000000000023,0.5630543771693028,inf
01,550,548,5,6,11053,11102,442.12,50,31.649999999999977,1.3287153652392938,inf,4.200000000000003,0.1781170483460561,inf
20,416,417,5,6,8352,8401,334.08,50,32.49000000000001,1.3304668304668308,inf,13.410000000000004,0.5557397430584337,inf
01,835,836,3,2,17751,17800,710.04,50,32.22999999999999,1.330718414533443,inf,15.67999999999995,0.6457990115321232,inf
05,545,544,4,3,12873,12922,514.92,50,30.58000000000004,1.3313016978667847,inf,2.0200000000000387,0.0871817004747535,inf
12,1080,1078,7,8,8661,8710,346.44,50,31.37999999999994,1.331353415358504,inf,15.170000000000016,0.648013669372064,inf
14,2284,2288,3,2,22466,22515,898.64,50,40.25999999999999,1.3331125827814567,inf,27.189999999999998,0.908453057133311,inf
14,273,277,3,2,2288,2337,91.52,50,32.52000000000004,1.3355236139630404,inf,18.200000000000045,0.7434640522875835,inf
15,860,861,5,6,16982,17031,679.28,50,38.27000000000001,1.336243016759777,inf,24.97,0.8838938053097345,inf
08,659,658,7,8,11878,11927,475.12,50,33.509999999999934,1.3371907422186726,inf,18.53,0.7453740949316171,inf
02,995,992,5,6,22635,22684,905.4,50,33.16,1.3381759483454396,inf,13.310000000000002,0.5414971521562247,inf
16,167,168,5,6,3677,3726,147.08,50,37.63000000000001,1.3381934566145095,inf,17.130000000000003,0.6204273813835568,inf
11,1047,1050,7,6,8697,8746,347.88,50,43.830000000000005,1.3403669724770644,inf,42.86,1.311104313245641,inf
08,1018,1017,6,7,17445,17494,697.8,50,34.07000000000002,1.3413385826771662,inf,14.349999999999994,0.5667456556082147,inf
05,100,98,4,3,2162,2211,86.48,50,31.55000000000001,1.3425531914893623,inf,6.2900000000000205,0.26641253706056844,inf
10,671,677,6,7,11457,11506,458.28,50,39.69999999999999,1.345306675703151,inf,24.78,0.8460225332878116,inf
19,56,55,5,6,1449,1498,57.96,50,31.529999999999973,1.3485885372112907,inf,1.3599999999999994,0.05882352941176468,inf
14,1470,1469,3,2,13970,14019,558.8,50,32.53,1.3548521449396085,inf,18.789999999999992,0.7764462809917352,inf
14,2029,2030,7,8,20054,20103,802.16,50,30.169999999999987,1.3577857785778573,inf,23.55000000000001,1.070454545454546,inf
02,767,764,5,6,17111,17160,684.44,50,31.940000000000055,1.359727543635592,inf,15.620000000000005,0.6660980810234544,inf
01,728,725,5,6,15601,15650,624.04,50,33.31,1.3612586841029835,inf,15.700000000000017,0.6474226804123718,inf
15,848,849,2,3,16793,16842,671.72,50,43.129999999999995,1.3631479140328702,inf,42.28,1.3069551777434312,inf
15,629,626,3,2,12278,12327,491.12,50,33.03999999999999,1.3641618497109824,inf,6.849999999999966,0.27970600244997823,inf
15,82,81,3,2,1420,1469,56.8,50,34.610000000000014,1.3658247829518553,inf,19.580000000000013,0.7642466822794696,inf
12,816,823,3,2,6275,6324,251.0,50,26.400000000000034,1.3664596273291942,inf,23.680000000000064,1.2378463146889735,inf
11,817,816,6,7,6958,7007,278.32,50,34.62999999999997,1.368774703557311,inf,18.860000000000014,0.7522935779816519,inf
02,187,185,3,2,3996,4045,159.84,50,33.23999999999998,1.369028006589785,inf,13.340000000000003,0.5476190476190478,inf
13,1866,1864,4,3,16866,16915,674.64,50,38.360000000000014,1.3700000000000006,inf,24.170000000000016,0.9158772262220544,inf
05,597,594,3,2,14423,14464,576.92,42,33.949999999999996,1.3717171717171714,inf,14.889999999999986,0.605777054515866,inf
06,386,389,3,2,8117,8156,324.68,40,44.0,1.3737121448641898,inf,39.0,1.2295081967213115,inf
17,728,729,5,6,16817,16860,672.68,44,31.12,1.3739514348785873,inf,31.12,1.3739514348785873,inf
04,828,825,3,2,19402,19451,776.08,50,39.69999999999999,1.3741779162339907,inf,16.189999999999998,0.5471443055086177,inf
06,585,587,4,3,12493,12542,499.72,50,39.66999999999999,1.3764746703677997,inf,28.819999999999993,0.9886792452830186,inf
13,1809,1813,7,6,16319,16368,652.76,50,47.92999999999999,1.3800748632306363,inf,47.76,1.3732414585127763,inf
16,784,783,3,2,18697,18746,747.88,50,31.609999999999957,1.382764654418196,inf,13.980000000000018,0.6015490533562831,inf
08,535,537,4,3,9363,9412,374.52,50,48.83000000000004,1.3848553601815101,inf,36.39000000000004,1.0394173093401897,inf
04,369,371,4,3,8408,8457,336.32,50,54.02000000000001,1.3858388917393538,inf,50.460000000000036,1.2443896424167704,inf
06,971,970,6,7,20249,20298,809.96,50,34.98000000000002,1.3897497020262224,inf,17.210000000000008,0.6796998420221172,inf
14,2402,2403,3,2,23719,23768,948.76,50,35.69,1.390338917023763,inf,28.47,1.098803550752605,inf
06,508,507,4,3,11019,11068,440.76,50,32.75999999999999,1.3928571428571426,inf,14.580000000000013,0.6183206106870235,inf
13,1429,1432,6,7,12938,12987,517.52,50,33.61,1.3934494195688225,inf,24.849999999999994,1.0336938435940097,inf
15,502,501,5,6,9739,9788,389.56,50,33.85000000000001,1.3953009068425395,inf,10.039999999999992,0.4190317195325539,inf
08,1280,1284,6,7,21419,21468,856.76,50,35.22,1.3954041204437402,inf,21.52,0.8570290720828355,inf
04,612,611,2,3,15113,15162,604.52,50,35.25,1.3971462544589774,inf,18.180000000000007,0.7185770750988145,inf
12,1073,1071,2,3,8706,8755,348.24,50,26.749999999999986,1.3990585774058568,inf,20.760000000000005,1.1728813559322038,inf
05,983,982,3,2,23059,23108,922.36,50,33.46000000000001,1.3994144709326646,inf,14.329999999999984,0.5958419958419952,inf
05,1061,1060,6,7,24798,24847,991.92,50,35.00999999999999,1.4015212169735785,inf,3.1099999999999994,0.1238057324840764,inf
11,277,285,7,8,2451,2487,98.04,37,34.889999999999986,1.4029671210906178,inf,34.44,1.4017094017094016,inf
05,201,204,3,2,4553,4600,182.12,48,35.85000000000002,1.4042303172737964,inf,35.85000000000002,1.4042303172737964,inf
05,711,713,6,7,16833,16882,673.32,50,39.19,1.4046594982078853,inf,24.05000000000001,0.8592354412290109,inf
08,1243,1246,3,2,20794,20843,831.76,50,35.879999999999995,1.4054054054054053,inf,33.22000000000003,1.3001956947162436,inf
02,1099,1100,3,2,24877,24926,995.08,50,32.48999999999995,1.4058848983124168,inf,13.629999999999939,0.5895328719723156,inf
13,2679,2683,6,7,24358,24407,974.32,50,44.96000000000001,1.4071987480438188,inf,42.81,1.354746835443038,inf
06,1068,1069,6,7,22694,22743,907.76,50,35.71,1.4086785009861933,inf,25.190000000000005,0.9866823345084216,inf
08,982,981,6,7,16859,16908,674.36,50,35.859999999999985,1.409037328094302,inf,14.409999999999997,0.5675462780622291,inf
20,192,191,5,6,3652,3701,146.08,50,32.31,1.4103011785246617,inf,11.179999999999993,0.4918609766827977,inf
20,262,260,5,6,5080,5110,203.2,31,38.379999999999995,1.4131075110456552,inf,21.269999999999982,0.7915891328619271,inf
13,1433,1432,6,7,13105,13154,524.2,50,34.84000000000003,1.4139610389610402,inf,15.279999999999973,0.6262295081967202,inf
13,2078,2080,7,8,18906,18955,756.24,50,33.099999999999966,1.4151346729371512,inf,21.950000000000003,0.9396404109589043,inf
06,1265,1264,3,2,27646,27695,1105.84,50,33.120000000000005,1.4159897392047884,inf,10.650000000000034,0.4516539440203577,inf
10,311,312,3,2,5108,5151,204.32,44,34.46000000000001,1.4169407894736845,inf,16.360000000000014,0.660743134087238,inf
03,118,119,3,2,2914,2963,116.56,50,33.129999999999995,1.418236301369863,inf,10.339999999999975,0.44263698630136883,inf
08,1249,1248,6,7,21055,21094,842.2,40,42.25000000000006,1.4196908602150555,inf,26.48999999999998,0.9007140428425698,inf
06,941,944,6,7,19680,19729,787.2,50,50.3,1.4237192187942258,inf,30.29,0.8571024335031125,inf
09,24,26,4,3,431,480,17.24,50,47.51000000000005,1.4262984088862216,inf,43.21999999999997,1.3104912067919943,inf
12,1247,1253,3,2,10061,10098,402.44,38,32.329999999999984,1.4267431597528677,inf,32.329999999999984,1.4267431597528677,inf
07,68,70,4,3,919,968,36.76,50,48.46999999999997,1.4268472181336465,inf,42.99000000000001,1.2673938679245285,inf
08,1405,1404,3,2,23717,23766,948.68,50,33.879999999999995,1.4277286135693212,inf,18.78,0.787751677852349,inf
14,2346,2340,3,2,23308,23357,932.32,50,32.730000000000004,1.4292576419213976,inf,12.840000000000003,0.5594771241830067,inf
11,1618,1617,6,7,14039,14088,561.56,50,38.47,1.432241250930752,inf,23.55000000000001,0.882352941176471,inf
03,778,776,5,6,21814,21860,872.56,47,33.870000000000005,1.4388275276125746,inf,13.759999999999991,0.5857811834823325,inf
01,58,61,2,3,1368,1417,54.72,50,48.980000000000004,1.439318248604173,inf,46.41999999999999,1.364892678623934,inf
18,585,583,5,6,14150,14199,566.0,50,36.39000000000004,1.4394778481012676,inf,14.71999999999997,0.5890356142456972,inf
14,161,165,3,2,1317,1366,52.68,50,35.94,1.4404809619238477,inf,22.109999999999957,0.8780778395552008,inf
18,494,493,5,6,12026,12075,481.04,50,32.08000000000001,1.4411500449236303,inf,1.240000000000009,0.056338028169014495,inf
19,704,702,5,6,16942,16991,677.68,50,36.21999999999997,1.443603029095256,inf,13.740000000000009,0.5538089480048372,inf
04,382,385,6,7,8676,8725,347.04,50,51.400000000000034,1.443820224719102,inf,47.50999999999999,1.3664078228357777,inf
20,261,264,3,2,4845,4894,193.8,50,36.889999999999986,1.445532915360501,inf,35.95999999999998,1.3959627329192539,inf
01,211,207,3,2,4779,4814,191.16,36,32.69000000000001,1.4477413640389731,inf,14.64,0.6415425065731815,inf
19,511,512,3,2,12538,12587,501.52,50,36.18000000000001,1.4506816359262231,inf,20.680000000000007,0.8199841395717687,inf
10,637,638,7,8,10485,10534,419.4,50,35.96000000000001,1.451170298627926,inf,17.760000000000005,0.7190283400809719,inf
09,1287,1292,7,8,24451,24490,978.04,40,34.48,1.4566962399662018,inf,34.48,1.4566962399662018,inf
14,1424,1422,4,3,13508,13557,540.32,50,40.71000000000001,1.4580945558739258,inf,21.660000000000025,0.769449378330374,inf
09,960,957,6,7,18485,18534,739.4,50,34.80000000000007,1.4585079631181923,inf,12.120000000000005,0.5118243243243246,inf
01,571,570,3,2,11833,11882,473.32,50,35.05,1.4585934248855594,inf,10.280000000000001,0.4283333333333334,inf
05,931,934,6,7,21751,21800,870.04,50,51.460000000000036,1.4590303373972224,inf,45.670000000000016,1.3000284656988332,inf
05,465,464,4,3,10734,10783,429.36,50,36.51000000000002,1.4592326139088736,inf,13.830000000000013,0.5518754988028737,inf
03,570,568,3,2,15439,15488,617.56,50,35.04999999999998,1.4610254272613583,inf,13.539999999999992,0.5620589456205891,inf
13,2788,2790,7,8,25435,25484,1017.4,50,40.610000000000014,1.461843052555796,inf,26.97,0.9732948394081559,inf
01,142,144,5,6,3263,3312,130.52,50,35.13,1.4619225967540574,inf,19.319999999999997,0.8063439065108513,inf
11,1416,1423,3,4,12388,12437,495.52,50,41.650000000000006,1.4701729615248855,inf,39.629999999999995,1.3905263157894736,180.2272727272709
12,1920,1924,3,2,16266,16315,650.64,50,36.06999999999999,1.4704443538524252,inf,28.909999999999968,1.168552950687145,inf
05,726,723,4,3,17088,17137,683.52,50,33.92999999999998,1.4739357080799296,inf,8.039999999999964,0.3468507333908526,inf
11,656,655,6,7,5642,5691,225.68,50,36.67999999999998,1.4742765273311889,inf,20.52000000000001,0.8355048859934858,inf
12,2327,2331,3,2,19604,19653,784.16,50,36.49000000000001,1.4749393694421993,inf,29.07000000000005,1.1665329052969522,inf
20,722,723,5,6,15211,15260,608.44,50,33.74999999999997,1.4757324005247034,inf,18.97,0.8375275938189846,inf
04,592,591,4,3,14516,14565,580.64,50,37.09,1.4830067972810876,inf,20.690000000000026,0.8295910184442672,inf
16,743,742,5,6,17812,17861,712.48,50,35.629999999999995,1.4895484949832773,inf,20.169999999999987,0.8586632609621111,inf
08,148,150,7,8,2243,2292,89.72,50,50.14999999999998,1.492115441832787,inf,45.599999999999994,1.3563355145746578,inf
08,866,859,4,3,15085,15113,603.4,29,37.309999999999995,1.4947916666666665,inf,16.640000000000015,0.6653338664534192,inf
09,519,521,6,7,10070,10113,402.8,44,55.35000000000002,1.4955823293172694,inf,53.110000000000014,1.4711911357340723,inf
07,407,405,3,2,6781,6830,271.24,50,36.93000000000001,1.4957472660996356,inf,14.0,0.5636070853462157,inf
01,530,532,3,2,10674,10711,426.96,38,33.21999999999997,1.496396396396395,inf,20.789999999999964,0.9352226720647757,inf
17,409,407,5,6,9416,9454,376.64,39,38.20999999999998,1.4966705836271046,inf,25.139999999999986,0.9964328180737212,inf
12,2181,2180,6,7,18412,18461,736.48,50,36.629999999999995,1.4969350224765017,inf,17.710000000000008,0.7288065843621402,inf
05,1104,1099,3,2,26165,26201,1046.6,37,37.09000000000001,1.4997978164173074,inf,17.33999999999999,0.7060260586319215,inf
08,844,845,3,2,14780,14829,591.2,50,36.77999999999997,1.5024509803921557,inf,15.79000000000002,0.6379797979797988,inf
06,298,297,4,3,6148,6197,245.92,50,35.66999999999999,1.5037942664418207,inf,13.360000000000014,0.5596983661499796,inf
14,626,627,7,8,5799,5848,231.96,50,34.97999999999999,1.5045161290322577,inf,19.28,0.8321104876996116,inf
19,366,364,5,6,8421,8459,336.84,39,43.35000000000002,1.5052083333333341,inf,14.920000000000016,0.5251671946497718,inf
16,251,250,5,6,6267,6316,250.68,50,35.42999999999998,1.5057373565660848,inf,10.469999999999999,0.45051635111876076,inf
06,709,710,4,3,14747,14796,589.88,50,36.19999999999999,1.5102211097204836,inf,17.24000000000001,0.714167357083679,inf
08,38,42,7,6,314,363,12.56,50,63.72000000000003,1.5142585551330805,inf,60.050000000000004,1.43044306812768,inf
10,194,197,4,3,3499,3548,139.96,50,51.769999999999996,1.5217519106407993,inf,41.360000000000014,1.2072387624051377,inf
13,1984,1989,6,7,17797,17846,711.88,50,37.52,1.5221095334685601,inf,32.38,1.3146569224522942,inf
06,596,593,4,3,12752,12801,510.08,50,37.52000000000001,1.5245835026412031,inf,16.53,0.6705882352941177,inf
13,1643,1647,4,3,14926,14975,597.04,50,37.079999999999984,1.5252982311805836,inf,25.860000000000014,1.0537897310513453,inf
13,2576,2574,4,3,23439,23488,937.56,50,37.47999999999999,1.5260586319218237,inf,15.970000000000027,0.6439516129032269,inf
06,286,285,6,7,5877,5926,235.08,50,38.01999999999998,1.527521092808356,inf,17.70999999999998,0.7069860279441109,inf
13,1423,1427,7,8,12862,12903,514.48,42,34.769999999999996,1.5276801405975393,inf,34.769999999999996,1.5276801405975393,inf
09,518,516,7,8,9965,10014,398.6,50,34.329999999999984,1.5284951024042734,inf,16.14,0.7186108637577916,inf
11,1524,1529,7,6,13225,13274,529.0,50,48.06999999999999,1.529917250159134,inf,45.31999999999999,1.4619354838709675,inf
06,389,393,3,2,7981,8030,319.24,50,39.349999999999966,1.5305328665888744,inf,25.879999999999995,1.0073958738808872,inf
17,784,785,3,2,18159,18208,726.36,50,37.59,1.5311608961303462,inf,19.180000000000007,0.7434108527131785,inf
14,2624,2631,4,3,25439,25477,1017.56,39,39.85000000000002,1.5332820315505973,inf,39.85000000000002,1.5332820315505973,inf
01,580,578,3,2,11972,12021,478.88,50,35.379999999999995,1.534258456201214,inf,11.819999999999993,0.5121317157712303,inf
18,36,35,3,2,903,952,36.12,50,38.27000000000001,1.53448275862069,inf,17.55000000000001,0.6942246835443042,inf
04,307,308,7,8,6996,7045,279.84,50,38.83999999999999,1.5345713156854994,inf,17.590000000000003,0.7033186725309877,inf
15,347,349,3,2,6488,6537,259.52,50,38.19999999999999,1.5347529128163917,inf,35.90999999999997,1.4444891391794035,inf
09,282,285,3,2,5262,5311,210.48,50,40.360000000000014,1.5357686453576869,inf,37.32000000000005,1.4238840137352173,inf
15,610,606,3,2,11932,11973,477.28,42,38.459999999999994,1.5421010425020045,inf,9.850000000000023,0.39071796905989775,inf
20,165,163,5,6,3243,3292,129.72,50,36.97999999999996,1.5421184320266872,inf,14.77000000000001,0.6232067510548528,inf
13,143,140,7,8,1144,1182,45.76,39,36.25999999999999,1.5423224159931939,inf,24.00999999999999,1.0322441960447115,inf
18,575,572,5,6,13905,13954,556.2,50,38.400000000000006,1.5458937198067635,inf,12.879999999999995,0.5252854812398041,inf
19,991,992,2,3,23877,23926,955.08,50,59.23000000000002,1.5489016736401677,inf,55.89000000000004,1.4554687500000012,inf
02,695,694,5,6,15552,15601,622.08,50,35.49000000000001,1.55181460428509,inf,8.36,0.367311072056239,inf
10,623,626,7,8,10276,10325,411.04,50,39.83000000000001,1.552221356196415,inf,23.54000000000002,0.9177387914230029,inf
04,774,776,6,7,18285,18334,731.4,50,50.35999999999999,1.5524044389642415,inf,43.309999999999995,1.3483810709838107,inf
07,13,9,7,8,164,213,6.56,50,38.55000000000001,1.552557390253726,inf,15.550000000000011,0.6316003249390744,inf
11,1616,1617,6,7,13833,13882,553.32,50,41.04,1.5533686601059802,inf,31.959999999999997,1.2147472443937666,inf
04,884,882,6,7,20949,20998,837.96,50,39.41999999999996,1.5544164037854873,inf,24.03,0.9516831683168318,inf
13,340,343,3,2,2501,2550,100.04,50,35.49000000000001,1.5545335085413934,inf,22.989999999999952,1.0118838028168993,inf
15,394,392,5,6,8011,8060,320.44,50,36.55000000000001,1.5546575925138242,inf,6.210000000000008,0.2679033649698019,inf
05,473,476,3,2,10942,10991,437.68,50,40.099999999999966,1.556677018633539,inf,27.060000000000002,1.0512820512820515,inf
10,678,672,4,3,11612,11661,464.48,50,45.77000000000001,1.5599863667348333,inf,25.0,0.8468834688346883,inf
14,2179,2182,4,3,21384,21433,855.36,50,48.579999999999984,1.560051380860629,inf,40.73999999999995,1.2999361837906813,inf
13,484,487,3,2,3864,3913,154.56,50,36.559999999999974,1.5623931623931613,inf,18.96999999999997,0.803132938187975,inf
06,876,875,6,7,18409,18458,736.36,50,39.18000000000001,1.5703406813627259,inf,21.97999999999996,0.877795527156548,inf
16,982,983,3,2,23270,23319,930.8,50,41.099999999999966,1.5711009174311914,inf,16.019999999999982,0.6075085324232075,inf
04,919,921,3,2,21828,21877,873.12,50,49.53,1.5718819422405585,inf,46.51999999999998,1.4433757368910949,inf
16,865,860,5,6,20611,20660,824.44,50,38.789999999999964,1.582619339045286,inf,16.55000000000001,0.6855840927920468,inf
01,731,729,3,2,15587,15636,623.48,50,45.390000000000015,1.5848463687150842,inf,22.0,0.7644197359277276,inf
05,616,615,4,3,14818,14867,592.72,50,37.72999999999999,1.5913116828342466,inf,19.960000000000008,0.8393608074011778,inf
13,2661,2665,3,2,24071,24120,962.84,50,43.99999999999994,1.593625498007966,inf,43.299999999999955,1.5626127751714165,207.23809523809783
10,483,482,6,7,8143,8163,325.72,21,39.22,1.5943089430894308,inf,17.5,0.7201646090534979,inf
20,676,673,5,6,14472,14521,578.88,50,38.94,1.5965559655596555,inf,20.33000000000004,0.8456738768718819,inf
06,391,387,6,7,8101,8150,324.04,50,40.64000000000004,1.5987411487018113,inf,15.920000000000016,0.6257861635220132,inf
20,79,76,5,6,1668,1717,66.72,50,37.33000000000004,1.6000857265323636,inf,13.299999999999983,0.5747623163353492,inf
05,877,875,6,7,20312,20345,812.48,34,40.130000000000024,1.6013567438148455,inf,18.460000000000008,0.7404733253108707,inf
11,582,583,4,3,4932,4981,197.28,50,42.56,1.6018065487391795,inf,40.34,1.51939736346516,inf
16,226,227,3,2,5748,5797,229.92,50,41.620000000000005,1.604471858134156,inf,10.220000000000027,0.38800303720577173,inf
01,116,117,3,2,2383,2432,95.32,50,41.660000000000025,1.6053949903660896,inf,18.44999999999999,0.7126303592120505,inf
04,254,256,4,3,5591,5640,223.64,50,41.150000000000034,1.6080500195388838,inf,40.51000000000005,1.5836591086786571,inf
04,711,712,6,7,17107,17136,684.28,30,55.370000000000005,1.6142857142857145,inf,49.69,1.4576122029920795,inf
09,1304,1302,3,2,24857,24906,994.28,50,41.32000000000001,1.615956198670317,inf,21.189999999999998,0.8232323232323232,inf
08,435,433,7,8,7576,7625,303.04,50,39.079999999999984,1.6222498962224983,inf,19.319999999999993,0.8016597510373441,inf
05,1055,1057,4,3,24647,24696,985.88,50,41.450000000000045,1.622309197651665,inf,22.82000000000005,0.8844961240310096,inf
15,490,491,3,2,9426,9475,377.04,50,40.50999999999999,1.622346816179415,inf,35.35000000000002,1.4168336673346702,inf
08,1610,1614,7,6,27267,27316,1090.68,50,71.72,1.6248300860897145,inf,65.68999999999998,1.494993172507965,inf
11,390,395,3,2,3146,3195,125.84,50,36.97999999999996,1.6254945054945038,inf,35.889999999999986,1.576889279437609,inf
11,595,590,7,8,5122,5152,204.88,31,38.76999999999998,1.6255765199161416,inf,20.180000000000007,0.855447223399746,inf
14,2304,2300,7,8,22870,22902,914.8,33,40.04000000000002,1.6316218418907915,inf,22.910000000000025,0.9397046759639059,inf
04,692,689,2,3,16574,16623,662.96,50,38.16,1.632164242942686,inf,-3.0300000000000296,-0.12871707731520943,inf
06,327,329,4,3,6807,6856,272.28,50,41.110000000000014,1.632644956314536,inf,27.829999999999984,1.0991311216429693,inf
03,770,769,3,2,21237,21286,849.48,50,38.94999999999999,1.637931034482758,inf,2.3000000000000114,0.09663865546218535,inf
06,224,226,6,7,4637,4686,185.48,50,42.25999999999999,1.6386196200077547,inf,23.37,0.903013910355487,inf
09,1181,1182,2,3,22054,22103,882.16,50,57.52000000000004,1.6420211247502152,inf,51.150000000000034,1.4384139482564688,inf
08,1382,1383,7,8,23381,23430,935.24,50,40.52000000000001,1.6424807458451565,inf,19.489999999999995,0.7922764227642274,inf
14,2630,2628,7,8,25674,25723,1026.96,50,40.27999999999997,1.647443762781185,inf,26.359999999999985,1.0785597381342056,inf
12,2347,2352,2,3,19812,19861,792.48,50,41.920000000000016,1.6510437179992128,inf,40.96999999999997,1.5776923076923093,315.5384615384643
07,741,742,7,8,13129,13178,525.16,50,39.01000000000002,1.6515664690939889,inf,17.290000000000006,0.7338709677419358,inf
09,1018,1016,3,2,19342,19391,773.68,50,39.579999999999984,1.6595387840670852,inf,16.97,0.704734219269103,inf
05,833,834,7,8,19306,19355,772.24,50,40.870000000000005,1.664765784114053,inf,30.95999999999998,1.2657399836467693,inf
17,542,541,5,6,12834,12883,513.36,50,40.889999999999986,1.667618270799347,inf,20.24000000000001,0.8391376451077946,inf
10,497,498,4,3,8198,8247,327.92,50,48.700000000000045,1.6706689536878232,inf,29.639999999999986,1.0102249488752553,inf
02,356,359,5,6,8377,8426,335.08,50,41.05000000000001,1.6720977596741349,inf,18.81,0.7880184331797234,inf
16,522,525,5,6,12696,12745,507.84,50,39.36,1.6748936170212765,inf,36.43,1.554844216816048,inf
05,95,98,4,3,2004,2053,80.16,50,40.129999999999995,1.6755741127348642,inf,37.97000000000003,1.5853862212943644,inf
13,2277,2281,3,2,20463,20512,818.52,50,43.389999999999986,1.6765842349304478,inf,43.09000000000003,1.6389521640091123,135.9374999999999
19,952,948,3,2,22967,23016,918.68,50,39.78999999999999,1.6781948544917753,inf,19.830000000000013,0.8352990732940191,inf
04,470,471,4,3,10975,11024,439.0,50,40.94,1.6785567855678556,inf,16.720000000000027,0.6818923327895606,inf
07,15,9,7,8,42,91,1.68,50,40.99000000000001,1.6799180327868857,inf,25.32,1.0454170107349299,inf
06,1109,1111,3,2,24042,24091,961.68,50,53.120000000000005,1.681544792655904,inf,48.660000000000025,1.5423137876386694,inf
16,125,127,5,6,2528,2577,101.12,50,39.79,1.6860169491525423,inf,33.39,1.4172325976230902,inf
12,1846,1850,6,7,15658,15707,626.32,50,46.099999999999994,1.6880263639692419,inf,37.01000000000002,1.3877015373078372,inf
07,686,682,3,2,12153,12180,486.12,28,42.07999999999999,1.68860353130016,inf,19.150000000000006,0.7641660015961694,inf
06,923,925,6,7,19324,19372,772.96,49,56.61999999999999,1.6896448821247387,inf,38.06999999999999,1.181197641948495,inf
13,824,830,6,7,7120,7169,284.8,50,50.60000000000001,1.690046760187041,inf,47.55,1.5956375838926173,inf
02,361,359,5,6,8620,8656,344.8,37,42.33000000000004,1.6904952076677333,inf,18.930000000000007,0.7581097316780139,inf
08,753,747,4,3,13341,13374,533.64,34,42.31999999999999,1.6941553242594072,inf,14.590000000000003,0.5815065763252293,inf
08,436,433,7,8,7632,7681,305.28,50,41.01000000000002,1.697433774834438,inf,22.390000000000015,0.9294312992943136,inf
17,485,486,5,6,11068,11117,442.72,50,58.22,1.7028370868675051,inf,38.68,1.1343108504398827,inf
02,763,764,5,6,16946,16995,677.84,50,39.75999999999999,1.7071704594246455,inf,24.53,1.0550537634408603,inf
14,1169,1171,3,2,10970,11019,438.8,50,34.539999999999964,1.7082096933728965,inf,28.870000000000005,1.4263833992094865,inf
11,1202,1203,6,7,10351,10400,414.04,50,49.35999999999996,1.7115117891816907,inf,37.60000000000002,1.3183730715287525,inf
14,2301,2300,7,8,22747,22796,909.88,50,41.390000000000015,1.7131622516556297,inf,24.019999999999982,0.9946169772256722,inf
17,442,439,5,6,10101,10150,404.04,50,40.46999999999997,1.714830508474575,inf,21.53,0.9232418524871355,inf
14,16,13,4,3,96,145,3.84,50,40.94999999999999,1.720588235294117,inf,15.720000000000027,0.6503930492345894,inf
13,653,656,7,8,5518,5567,220.72,50,39.54999999999998,1.7218110579016102,inf,25.980000000000018,1.1344978165938873,inf
15,159,160,5,6,3089,3138,123.56,50,40.21000000000001,1.7227934875749789,inf,25.569999999999993,1.105012964563526,inf
08,1497,1496,3,2,25258,25307,1010.32,50,41.900000000000006,1.727835051546392,inf,20.06000000000006,0.8244965063707382,inf
05,697,696,3,2,16580,16629,663.2,50,43.31,1.728942115768463,inf,17.849999999999994,0.7120063821300356,inf
13,1981,1985,4,3,17760,17809,710.4,50,47.29000000000002,1.729067641681902,inf,44.680000000000064,1.635431918008787,inf
12,2088,2091,6,7,17720,17769,708.8,50,52.34,1.730820105820106,inf,44.68000000000001,1.5023537323470078,inf
13,2736,2735,7,8,24886,24935,995.44,50,38.01000000000002,1.7316628701594543,inf,20.14,0.9238532110091743,inf
08,1205,1201,4,3,20330,20379,813.2,50,44.31999999999999,1.732603596559812,inf,22.909999999999997,0.886609907120743,inf
14,2490,2488,7,8,24462,24511,978.48,50,42.00999999999999,1.7366680446465477,inf,20.589999999999975,0.8540024885939435,inf
05,23,20,7,8,378,427,15.12,50,41.170000000000016,1.7371308016877645,inf,16.039999999999992,0.677937447168216,inf
12,1115,1123,2,3,9179,9228,367.16,50,35.42,1.7431102362204725,inf,32.2,1.6370106761565837,inf
